source_row_id,vendor_id,pickup_at,dropoff_at,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,cbd_congestion_fee
row-00100,"Curb Mobility, LLC",2025-01-18T22:15:55Z,2025-01-18T22:23:03Z,2.0,1.04,Standard rate,N,Manhattan (Midtown Center),Manhattan (Union Sq),Credit card,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
row-00101,"Curb Mobility, LLC",2025-01-28T13:38:27Z,2025-01-28T13:48:21Z,1.0,1.08,Standard rate,N,Manhattan (Midtown East),Manhattan (Murray Hill),Credit card,10.7,0.0,0.5,2.32,0.0,1.0,17.77,2.5,0.0,0.75
row-00102,"Curb Mobility, LLC",2025-01-26T13:11:33Z,2025-01-26T13:22:47Z,2.0,1.69,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Upper West Side North),Credit card,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
row-00103,"Creative Mobile Technologies, LLC",2025-01-15T10:36:55Z,2025-01-15T10:58:43Z,1.0,2.3,Standard rate,N,Manhattan (Midtown Center),Manhattan (Upper East Side North),Cash,19.8,3.25,0.5,0.0,0.0,1.0,24.55,2.5,0.0,0.75
row-00104,"Curb Mobility, LLC",2025-01-20T03:43:47Z,2025-01-20T03:49:55Z,,0.83,Unknown Ratecode,,Manhattan (Flatiron),Manhattan (Midtown South),Flex Fare trip,6.39,0.0,0.5,0.0,0.0,1.0,11.14,,,0.75
row-00105,"Curb Mobility, LLC",2025-01-11T13:17:59Z,2025-01-11T13:25:59Z,1.0,1.28,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Yorkville West),Credit card,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
row-00106,"Curb Mobility, LLC",2025-01-14T17:07:32Z,2025-01-14T17:16:20Z,1.0,1.06,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Murray Hill),Credit card,9.3,2.5,0.5,3.31,0.0,1.0,19.86,2.5,0.0,0.75
row-00107,"Curb Mobility, LLC",2025-01-13T03:33:38Z,2025-01-13T03:53:26Z,1.0,8.83,Standard rate,N,Manhattan (West Chelsea/Hudson Yards),Manhattan (Washington Heights North),Credit card,36.6,1.0,0.5,8.47,0.0,1.0,50.82,2.5,0.0,0.75
row-00108,"Curb Mobility, LLC",2025-01-21T15:39:48Z,2025-01-21T15:45:30Z,,0.66,Unknown Ratecode,,Manhattan (Upper East Side North),Manhattan (Upper East Side North),Flex Fare trip,5.64,0.0,0.5,0.0,0.0,1.0,9.64,,,0.0
row-00109,"Curb Mobility, LLC",2025-01-19T18:25:53Z,2025-01-19T18:45:41Z,1.0,1.78,Standard rate,N,Manhattan (East Chelsea),Manhattan (Lincoln Square West),Credit card,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
row-00110,"Creative Mobile Technologies, LLC",2025-01-05T10:51:35Z,2025-01-05T10:55:19Z,,0.6,Unknown Ratecode,,Manhattan (Upper West Side South),Manhattan (Lincoln Square East),Flex Fare trip,5.8,0.0,0.5,1.47,0.0,1.0,11.27,,,0.0
row-00111,"Curb Mobility, LLC",2025-01-03T11:43:16Z,2025-01-03T12:02:49Z,3.0,3.61,Standard rate,N,Manhattan (Upper East Side North),Manhattan (West Chelsea/Hudson Yards),Credit card,20.5,0.0,0.5,4.9,0.0,1.0,29.4,2.5,0.0,0.0
row-00112,"Curb Mobility, LLC",2025-01-03T19:15:30Z,2025-01-03T19:24:38Z,2.0,1.15,Standard rate,N,Manhattan (SoHo),Manhattan (West Village),Credit card,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0,0.0
row-00113,"Curb Mobility, LLC",2025-01-24T18:33:23Z,2025-01-24T18:48:04Z,,0.0,Unknown Ratecode,,Manhattan (Murray Hill),Manhattan (Greenwich Village South),Flex Fare trip,15.63,0.0,0.5,0.0,0.0,1.0,20.38,,,0.75
row-00114,"Curb Mobility, LLC",2025-01-14T19:31:52Z,2025-01-14T19:55:45Z,2.0,7.08,Standard rate,N,Manhattan (Kips Bay),Brooklyn (Park Slope),Credit card,33.1,2.5,0.5,5.0,0.0,1.0,45.35,2.5,0.0,0.75
row-00115,"Creative Mobile Technologies, LLC",2025-01-30T13:27:58Z,2025-01-30T14:31:03Z,1.0,14.4,Null/Unknown,N,Brooklyn (Sunset Park West),Brooklyn (East New York),Credit card,48.5,0.0,0.5,0.0,0.0,0.0,49.0,0.0,0.0,0.0
row-00116,"Creative Mobile Technologies, LLC",2025-01-03T12:22:06Z,2025-01-03T12:25:53Z,1.0,0.8,Standard rate,N,Manhattan (Kips Bay),Manhattan (Midtown East),Credit card,6.5,2.5,0.5,2.6,0.0,1.0,13.1,2.5,0.0,0.0
row-00117,"Curb Mobility, LLC",2025-01-04T11:43:50Z,2025-01-04T11:43:57Z,2.0,0.0,Standard rate,N,Manhattan (East Chelsea),Manhattan (East Chelsea),Credit card,3.0,0.0,0.5,0.0,0.0,1.0,7.0,2.5,0.0,0.0
row-00118,"Curb Mobility, LLC",2025-01-14T15:49:24Z,2025-01-14T15:58:39Z,1.0,1.4,Standard rate,N,Manhattan (Central Park),Manhattan (Midtown North),Credit card,10.7,0.0,0.5,1.18,0.0,1.0,15.88,2.5,0.0,0.0
row-00119,"Curb Mobility, LLC",2025-01-02T10:51:30Z,2025-01-02T11:19:29Z,2.0,4.47,Standard rate,N,Manhattan (West Village),Manhattan (Upper East Side North),Credit card,27.5,0.0,0.5,6.3,0.0,1.0,37.8,2.5,0.0,0.0
row-00120,"Curb Mobility, LLC",2025-01-06T10:44:09Z,2025-01-06T11:05:16Z,1.0,2.18,Standard rate,N,Manhattan (Midtown Center),Manhattan (Penn Station/Madison Sq West),Credit card,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
row-00121,"Curb Mobility, LLC",2025-01-17T21:58:47Z,2025-01-17T22:09:23Z,2.0,2.3,Standard rate,N,Manhattan (Clinton East),Manhattan (Upper East Side South),Credit card,12.8,1.0,0.5,4.64,0.0,1.0,23.19,2.5,0.0,0.75
row-00122,"Curb Mobility, LLC",2025-01-01T19:05:44Z,2025-01-01T19:21:41Z,1.0,2.79,Standard rate,N,Manhattan (Upper West Side South),Manhattan (East Chelsea),Credit card,16.3,0.0,0.5,5.08,0.0,1.0,25.38,2.5,0.0,0.0
row-00123,"Curb Mobility, LLC",2025-01-05T14:23:55Z,2025-01-05T14:29:39Z,1.0,0.62,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Lenox Hill West),Credit card,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
row-00124,"Curb Mobility, LLC",2025-01-08T07:32:26Z,2025-01-08T07:41:46Z,1.0,1.55,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Lenox Hill East),Credit card,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,0.0
row-00125,"Curb Mobility, LLC",2025-01-24T23:10:27Z,2025-01-24T23:14:56Z,2.0,0.9,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side South),Credit card,7.2,1.0,0.5,1.04,0.0,1.0,13.99,2.5,0.0,0.75
row-00126,"Curb Mobility, LLC",2025-01-08T17:34:38Z,2025-01-08T17:53:09Z,1.0,5.73,Standard rate,N,Queens (JFK Airport),Queens (Briarwood/Jamaica Hills),Cash,24.7,2.5,0.5,0.0,0.0,1.0,30.45,0.0,1.75,0.0
row-00127,"Curb Mobility, LLC",2025-01-17T23:18:23Z,2025-01-17T23:49:55Z,4.0,22.73,Standard rate,N,Queens (JFK Airport),Bronx (Westchester Village/Unionport),Credit card,84.9,1.0,0.5,0.0,0.0,1.0,89.15,0.0,1.75,0.0
row-00128,"Curb Mobility, LLC",2025-01-19T20:05:02Z,2025-01-19T20:31:00Z,1.0,4.1,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Yorkville East),Cash,24.7,1.0,0.5,0.0,0.0,1.0,30.45,2.5,0.0,0.75
row-00129,"Curb Mobility, LLC",2025-01-07T16:50:40Z,2025-01-07T16:54:15Z,1.0,0.4,Standard rate,N,Manhattan (Yorkville East),Manhattan (Yorkville East),Cash,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0,0.0
row-00130,"Curb Mobility, LLC",2025-01-15T15:43:43Z,2025-01-15T15:48:50Z,1.0,0.7,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Lenox Hill West),Credit card,7.2,0.0,0.5,1.0,0.0,1.0,12.95,2.5,0.0,0.75
row-00131,"Curb Mobility, LLC",2025-01-03T12:19:25Z,2025-01-03T12:21:33Z,1.0,0.34,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper West Side South),Cash,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0,0.0
row-00132,"Curb Mobility, LLC",2025-01-27T17:01:08Z,2025-01-27T17:04:01Z,1.0,0.74,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Lenox Hill East),Credit card,5.8,2.5,0.5,2.61,0.0,1.0,15.66,2.5,0.0,0.75
row-00133,"Curb Mobility, LLC",2025-01-16T15:56:33Z,2025-01-16T16:10:10Z,1.0,1.82,Standard rate,N,Unknown (nan),Manhattan (Lincoln Square East),Credit card,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
row-00134,"Curb Mobility, LLC",2025-01-16T19:10:24Z,2025-01-16T19:20:55Z,,0.0,Unknown Ratecode,,Manhattan (Lower East Side),Manhattan (Greenwich Village North),Flex Fare trip,8.43,0.0,0.5,0.0,0.0,1.0,13.18,,,0.75
row-00135,"Curb Mobility, LLC",2025-01-27T19:38:39Z,2025-01-27T19:50:16Z,1.0,1.6,Standard rate,N,Manhattan (Kips Bay),Manhattan (Lower East Side),Credit card,12.1,2.5,0.5,3.87,0.0,1.0,23.22,2.5,0.0,0.75
row-00136,"Curb Mobility, LLC",2025-01-03T18:05:13Z,2025-01-03T18:19:38Z,2.0,2.44,Standard rate,N,Manhattan (Murray Hill),Manhattan (Lenox Hill West),Credit card,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0,0.0
row-00137,"Curb Mobility, LLC",2025-01-10T15:50:02Z,2025-01-10T15:55:18Z,1.0,0.54,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper West Side North),Credit card,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
row-00138,"Curb Mobility, LLC",2025-01-13T14:17:17Z,2025-01-13T14:34:00Z,1.0,2.0,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (East Chelsea),Credit card,15.6,0.0,0.5,5.09,0.0,1.0,25.44,2.5,0.0,0.75
row-00139,"Creative Mobile Technologies, LLC",2025-01-24T08:54:15Z,2025-01-24T09:54:45Z,1.0,17.7,JFK,N,Queens (JFK Airport),Manhattan (West Chelsea/Hudson Yards),Credit card,70.0,5.0,0.5,5.0,6.94,1.0,88.44,2.5,1.75,0.75
row-00140,"Curb Mobility, LLC",2025-01-10T15:12:23Z,2025-01-10T15:48:26Z,1.0,9.95,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Times Sq/Theatre District),Invalid Payment (Dispute/Test),45.7,5.0,0.5,15.6,6.94,1.0,79.74,2.5,1.75,0.75
row-00141,"Curb Mobility, LLC",2025-01-10T23:38:43Z,2025-01-10T23:50:28Z,1.0,2.9,Standard rate,N,Manhattan (East Village),Manhattan (Midtown North),Credit card,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75
row-00142,"Curb Mobility, LLC",2025-01-30T15:34:10Z,2025-01-30T15:41:07Z,1.0,0.87,Standard rate,N,Manhattan (Gramercy),Manhattan (Greenwich Village North),Credit card,7.9,0.0,0.5,1.0,0.0,1.0,13.65,2.5,0.0,0.75
row-00143,"Curb Mobility, LLC",2025-01-11T19:18:55Z,2025-01-11T19:30:44Z,1.0,2.32,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Manhattan Valley),Credit card,13.5,0.0,0.5,1.0,0.0,1.0,18.5,2.5,0.0,0.0
row-00144,"Curb Mobility, LLC",2025-01-22T14:26:58Z,2025-01-22T14:44:31Z,1.0,1.9,Standard rate,N,Manhattan (Clinton East),Manhattan (Union Sq),Credit card,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
row-00145,"Creative Mobile Technologies, LLC",2025-01-21T12:20:38Z,2025-01-21T12:28:50Z,,0.8,Unknown Ratecode,,Manhattan (Yorkville West),Manhattan (Yorkville West),Flex Fare trip,7.9,0.0,0.5,0.0,0.0,1.0,11.9,,,0.0
row-00146,"Curb Mobility, LLC",2025-01-08T21:31:00Z,2025-01-08T21:45:00Z,,4.74,Unknown Ratecode,,Manhattan (Battery Park City),Manhattan (East Village),Flex Fare trip,17.01,0.0,0.5,0.0,0.0,1.0,21.76,,,0.75
row-00147,"Curb Mobility, LLC",2025-01-10T23:27:14Z,2025-01-10T23:53:55Z,,10.06,Unknown Ratecode,,Manhattan (East Village),Manhattan (Washington Heights South),Flex Fare trip,36.23,0.0,0.5,0.0,0.0,1.0,40.98,,,0.75
row-00148,"Curb Mobility, LLC",2025-01-30T08:15:51Z,2025-01-30T08:36:31Z,2.0,3.08,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Sutton Place/Turtle Bay North),Credit card,21.9,0.0,0.5,5.33,0.0,1.0,31.98,2.5,0.0,0.75
row-00149,"Curb Mobility, LLC",2025-01-05T13:51:01Z,2025-01-05T13:55:56Z,2.0,1.0,Standard rate,N,Manhattan (Lincoln Square West),Manhattan (Upper West Side North),Credit card,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
row-00150,"Creative Mobile Technologies, LLC",2025-01-03T18:16:21Z,2025-01-03T18:44:16Z,2.0,1.7,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Midtown Center),Credit card,23.3,5.0,0.5,5.95,0.0,1.0,35.75,2.5,0.0,0.0
row-00151,"Curb Mobility, LLC",2025-01-31T13:14:15Z,2025-01-31T13:30:51Z,1.0,2.55,Standard rate,N,Manhattan (Midtown Center),Manhattan (East Village),Credit card,17.0,0.0,0.5,1.0,0.0,1.0,22.75,2.5,0.0,0.75
row-00152,"Curb Mobility, LLC",2025-01-06T08:29:48Z,2025-01-06T08:45:00Z,1.0,1.58,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Upper East Side South),Credit card,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
row-00153,"Curb Mobility, LLC",2025-01-16T19:01:38Z,2025-01-16T19:24:03Z,1.0,4.57,Standard rate,N,Manhattan (Midtown North),Queens (Woodside),Credit card,24.7,2.5,0.5,7.99,0.0,1.0,39.94,2.5,0.0,0.75
row-00154,"Curb Mobility, LLC",2025-01-06T09:34:36Z,2025-01-06T09:59:53Z,1.0,3.53,Standard rate,N,Manhattan (West Village),Manhattan (Upper East Side South),Credit card,23.3,0.0,0.5,5.61,0.0,1.0,33.66,2.5,0.0,0.75
row-00155,"Curb Mobility, LLC",2025-01-25T16:08:07Z,2025-01-25T16:23:15Z,1.0,1.77,Standard rate,N,Manhattan (Little Italy/NoLiTa),Manhattan (Stuy Town/Peter Cooper Village),Credit card,14.2,0.0,0.5,3.79,0.0,1.0,22.74,2.5,0.0,0.75
row-00156,"Curb Mobility, LLC",2025-01-28T16:16:15Z,2025-01-28T16:25:27Z,1.0,1.16,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Lenox Hill West),Credit card,10.0,2.5,0.5,3.45,0.0,1.0,20.7,2.5,0.0,0.75
row-00157,"Curb Mobility, LLC",2025-01-09T17:57:28Z,2025-01-09T18:12:40Z,1.0,1.71,Standard rate,N,Manhattan (Midtown South),Manhattan (Upper East Side South),Credit card,14.2,2.5,0.5,4.29,0.0,1.0,25.74,2.5,0.0,0.75
row-00158,"Creative Mobile Technologies, LLC",2025-01-25T20:44:44Z,2025-01-25T20:49:59Z,1.0,0.9,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Midtown North),Credit card,7.2,4.25,0.5,2.0,0.0,1.0,14.95,2.5,0.0,0.75
row-00159,"Curb Mobility, LLC",2025-01-29T18:04:46Z,2025-01-29T18:19:35Z,,0.0,Unknown Ratecode,,Manhattan (Gramercy),Manhattan (Greenwich Village South),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,2.38,,,0.75
row-00160,"Creative Mobile Technologies, LLC",2025-01-01T10:58:18Z,2025-01-01T11:07:05Z,,1.5,Unknown Ratecode,,Manhattan (Clinton East),Manhattan (Midtown North),Flex Fare trip,11.69,0.0,0.5,0.0,0.0,1.0,15.69,,,0.0
row-00161,"Curb Mobility, LLC",2025-01-11T16:50:13Z,2025-01-11T17:15:27Z,2.0,9.12,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Upper East Side South),Credit card,38.0,5.0,0.5,5.57,6.94,1.0,61.26,2.5,1.75,0.0
row-00162,"Creative Mobile Technologies, LLC",2025-01-10T13:15:57Z,2025-01-10T13:35:25Z,0.0,9.1,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Lenox Hill East),Credit card,35.9,9.25,0.5,2.0,6.94,1.0,55.59,2.5,1.75,0.0
row-00163,"Curb Mobility, LLC",2025-01-15T21:50:42Z,2025-01-15T22:10:02Z,1.0,2.93,Standard rate,N,Manhattan (East Chelsea),Manhattan (Alphabet City),Credit card,19.1,1.0,0.5,4.97,0.0,1.0,29.82,2.5,0.0,0.75
row-00164,"Curb Mobility, LLC",2025-01-05T15:26:19Z,2025-01-05T15:34:18Z,3.0,0.93,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Sutton Place/Turtle Bay North),Dispute,-8.6,0.0,-0.5,0.0,0.0,-1.0,-13.35,-2.5,0.0,0.0
row-00165,"Curb Mobility, LLC",2025-01-01T18:37:23Z,2025-01-01T18:43:57Z,1.0,0.82,Standard rate,N,Manhattan (Battery Park City),Manhattan (Battery Park City),Credit card,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
row-00166,"Curb Mobility, LLC",2025-01-14T23:15:11Z,2025-01-14T23:15:23Z,4.0,0.0,Negotiated fare,N,nan (Outside of NYC),nan (Outside of NYC),Credit card,160.0,0.0,0.0,1.11,0.0,1.0,162.11,0.0,0.0,0.0
row-00167,"Curb Mobility, LLC",2025-01-09T15:57:43Z,2025-01-09T16:11:39Z,6.0,2.55,Standard rate,N,Manhattan (Seaport),Manhattan (West Village),Credit card,15.6,2.5,0.5,2.0,0.0,1.0,24.85,2.5,0.0,0.75
row-00168,"Curb Mobility, LLC",2025-01-16T17:54:29Z,2025-01-16T18:05:01Z,1.0,1.55,Standard rate,N,Manhattan (West Village),Manhattan (TriBeCa/Civic Center),Credit card,11.4,2.5,0.5,0.0,0.0,1.0,18.65,2.5,0.0,0.75
row-00169,"Curb Mobility, LLC",2025-01-14T18:28:15Z,2025-01-14T18:35:46Z,1.0,0.91,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Clinton West),Credit card,8.6,2.5,0.5,4.53,0.0,1.0,19.63,2.5,0.0,0.0
row-00170,"Curb Mobility, LLC",2025-01-08T07:37:07Z,2025-01-08T08:10:39Z,1.0,6.23,Standard rate,N,Manhattan (Manhattan Valley),Manhattan (Gramercy),Credit card,35.2,0.0,0.5,7.99,0.0,1.0,47.94,2.5,0.0,0.75
row-00171,"Curb Mobility, LLC",2025-01-23T18:04:42Z,2025-01-23T18:22:35Z,,2.38,Unknown Ratecode,,Manhattan (Murray Hill),Manhattan (East Chelsea),Flex Fare trip,20.55,0.0,0.5,0.0,0.0,1.0,25.3,,,0.75
row-00172,"Creative Mobile Technologies, LLC",2025-01-21T17:59:21Z,2025-01-21T18:06:09Z,1.0,0.9,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Yorkville East),Credit card,7.9,5.0,0.5,2.0,0.0,1.0,16.4,2.5,0.0,0.0
row-00173,"Curb Mobility, LLC",2025-01-05T11:16:49Z,2025-01-05T11:26:18Z,3.0,1.57,Standard rate,N,Manhattan (Lower East Side),Manhattan (Murray Hill),Credit card,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
row-00174,"Curb Mobility, LLC",2025-01-12T04:04:36Z,2025-01-12T04:10:35Z,,1.13,Unknown Ratecode,,Manhattan (Clinton East),Manhattan (Lincoln Square East),Flex Fare trip,5.89,0.0,0.5,0.0,0.0,1.0,10.64,,,0.75
row-00175,"Curb Mobility, LLC",2025-01-13T09:50:02Z,2025-01-13T10:26:00Z,1.0,14.58,Standard rate,N,Queens (LaGuardia Airport),Manhattan (TriBeCa/Civic Center),Credit card,58.3,5.0,0.5,22.5,6.94,1.0,99.24,2.5,1.75,0.75
row-00176,"Curb Mobility, LLC",2025-01-15T17:05:16Z,2025-01-15T18:10:58Z,1.0,18.34,JFK,N,Queens (JFK Airport),Manhattan (Little Italy/NoLiTa),Dispute,-70.0,-5.0,-0.5,0.0,0.0,-1.0,-81.5,-2.5,-1.75,0.0
row-00177,"Creative Mobile Technologies, LLC",2025-01-14T13:29:35Z,2025-01-14T14:09:26Z,1.0,10.5,Standard rate,N,Queens (JFK Airport),Brooklyn (Crown Heights North),Cash,46.4,1.75,0.5,0.0,0.0,1.0,49.65,0.0,1.75,0.0
row-00178,"Curb Mobility, LLC",2025-01-15T09:46:18Z,2025-01-15T09:49:42Z,1.0,0.0,Standard rate,N,Manhattan (Hudson Sq),Manhattan (Hudson Sq),Credit card,3.0,0.0,0.5,1.55,0.0,1.0,9.3,2.5,0.0,0.75
row-00179,"Curb Mobility, LLC",2025-01-10T21:34:00Z,2025-01-10T21:46:37Z,1.0,1.8,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Greenwich Village South),Credit card,12.8,1.0,0.5,2.0,0.0,1.0,20.55,2.5,0.0,0.75
row-00180,"Curb Mobility, LLC",2025-01-12T13:20:29Z,2025-01-12T13:34:30Z,1.0,1.72,Standard rate,N,Manhattan (Midtown East),Manhattan (West Chelsea/Hudson Yards),Credit card,14.2,0.0,0.5,3.79,0.0,1.0,22.74,2.5,0.0,0.75
row-00181,"Curb Mobility, LLC",2025-01-20T11:24:50Z,2025-01-20T11:26:38Z,1.0,0.41,Standard rate,N,Manhattan (Clinton East),Manhattan (Clinton East),Credit card,4.4,0.0,0.5,1.0,0.0,1.0,10.15,2.5,0.0,0.75
row-00182,"Creative Mobile Technologies, LLC",2025-01-09T12:21:18Z,2025-01-09T12:28:14Z,1.0,0.7,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Upper East Side South),Credit card,7.9,2.5,0.5,2.35,0.0,1.0,14.25,2.5,0.0,0.0
row-00183,"Creative Mobile Technologies, LLC",2025-01-11T14:22:12Z,2025-01-11T14:29:22Z,4.0,1.6,Standard rate,N,Manhattan (Meatpacking/West Village West),Manhattan (West Chelsea/Hudson Yards),Credit card,10.0,3.25,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
row-00184,"Curb Mobility, LLC",2025-01-02T13:02:58Z,2025-01-02T13:32:11Z,1.0,2.28,Standard rate,N,Manhattan (Lincoln Square West),Manhattan (Midtown South),Credit card,24.7,0.0,0.5,7.17,0.0,1.0,35.87,2.5,0.0,0.0
row-00185,Unknown Vendor,2025-01-02T21:18:52Z,2025-01-02T21:21:38Z,2.0,0.7,Standard rate,N,Manhattan (East Village),Manhattan (East Village),Credit card,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0,0.0
row-00186,"Curb Mobility, LLC",2025-01-13T07:38:27Z,2025-01-13T07:48:23Z,1.0,1.37,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Midtown Center),Credit card,10.7,0.0,0.5,1.0,0.0,1.0,16.45,2.5,0.0,0.75
row-00187,"Curb Mobility, LLC",2025-01-18T08:30:09Z,2025-01-18T08:32:08Z,1.0,0.45,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Cash,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0,0.0
row-00188,"Curb Mobility, LLC",2025-01-28T19:10:12Z,2025-01-28T19:25:00Z,1.0,2.69,Standard rate,N,Manhattan (Murray Hill),Manhattan (Meatpacking/West Village West),Credit card,15.6,2.5,0.5,4.57,0.0,1.0,27.42,2.5,0.0,0.75
row-00189,"Curb Mobility, LLC",2025-01-08T11:05:53Z,2025-01-08T11:32:44Z,2.0,7.8,Standard rate,N,Manhattan (World Trade Center),Brooklyn (Bay Ridge),Credit card,37.3,0.0,0.5,8.41,0.0,1.0,50.46,2.5,0.0,0.75
row-00190,"Curb Mobility, LLC",2025-01-23T13:04:07Z,2025-01-23T13:16:20Z,2.0,3.08,Standard rate,N,Manhattan (Two Bridges/Seward Park),Manhattan (Gramercy),Credit card,16.3,0.0,0.5,4.21,0.0,1.0,25.26,2.5,0.0,0.75
row-00191,"Curb Mobility, LLC",2025-01-26T14:01:32Z,2025-01-26T14:31:25Z,1.0,9.8,Standard rate,N,Manhattan (Central Park),Brooklyn (Carroll Gardens),Cash,43.6,0.0,0.5,0.0,0.0,1.0,47.6,2.5,0.0,0.0
row-00192,"Creative Mobile Technologies, LLC",2025-01-25T20:04:51Z,2025-01-25T20:13:36Z,,1.4,Unknown Ratecode,,Manhattan (West Chelsea/Hudson Yards),Manhattan (Meatpacking/West Village West),Flex Fare trip,11.36,0.0,0.5,0.0,0.0,1.0,16.11,,,0.75
row-00193,"Curb Mobility, LLC",2025-01-05T18:27:39Z,2025-01-05T18:53:45Z,3.0,9.35,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Upper West Side North),Credit card,40.1,5.0,0.5,10.4,6.94,1.0,68.19,2.5,1.75,0.0
row-00194,"Curb Mobility, LLC",2025-01-31T23:42:04Z,2025-01-31T23:52:54Z,,1.81,Unknown Ratecode,,Manhattan (East Village),Manhattan (Midtown South),Flex Fare trip,13.0,0.0,0.5,0.0,0.0,1.0,17.75,,,0.75
row-00195,"Curb Mobility, LLC",2025-01-19T18:15:17Z,2025-01-19T18:26:47Z,,1.67,Unknown Ratecode,,Manhattan (Flatiron),Manhattan (East Village),Flex Fare trip,11.44,0.0,0.5,0.0,0.0,1.0,16.19,,,0.75
row-00196,"Curb Mobility, LLC",2025-01-28T21:26:00Z,2025-01-28T21:36:00Z,,1.95,Unknown Ratecode,,Manhattan (West Village),Manhattan (East Chelsea),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,2.24,,,0.75
row-00197,"Curb Mobility, LLC",2025-01-11T16:40:23Z,2025-01-11T16:49:36Z,1.0,1.56,Standard rate,N,Manhattan (Midtown East),Manhattan (Upper East Side North),Credit card,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
row-00198,"Creative Mobile Technologies, LLC",2025-01-22T16:11:39Z,2025-01-22T16:23:26Z,3.0,1.4,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Lenox Hill West),Credit card,12.1,5.0,0.5,2.0,0.0,1.0,20.6,2.5,0.0,0.0
row-00199,"Curb Mobility, LLC",2025-01-10T21:24:14Z,2025-01-10T21:39:05Z,1.0,3.17,Standard rate,N,Manhattan (Little Italy/NoLiTa),Brooklyn (East Williamsburg),Credit card,18.4,1.0,0.5,5.0,0.0,1.0,29.15,2.5,0.0,0.75
