payment_id,trip_id,customer_id,amount,currency,payment_method,payment_status,paid_at,transaction_ref,created_at
PAY000000157,7536b0bb-5a54-42b6-b93e-adf1cc81a3ab,CUS0006134,0.0,USD,CASH,CANCELLED,,TXN-000000000157,2018-11-30 05:56:03
PAY000000158,6b33e789-0314-4ccb-bf8a-1a74639bb532,CUS0007391,12.5,USD,CARD,PAID,2018-12-15 20:42:10,TXN-000000000158,2018-12-15 20:09:10
PAY000000159,a9cfb0f3-57c2-49c0-9956-977fd973bfd7,CUS0006385,11.0,USD,WALLET,PAID,2018-12-14 01:59:07,TXN-000000000159,2018-12-14 01:33:07
PAY000000160,7e94b44a-7d23-4f43-a7ad-c384b42e09be,CUS0004804,9.0,USD,CARD,PAID,2018-12-13 09:04:09,TXN-000000000160,2018-12-13 08:06:09
PAY000000161,8658c9e6-dd60-4b45-8b66-ecbbf632e6bb,CUS0005577,10.5,USD,CARD,PAID,2018-12-01 15:50:02,TXN-000000000161,2018-12-01 15:41:02
PAY000000162,9380bc13-74a5-4b60-a645-68ca11369824,CUS0003380,16.5,USD,CASH,PAID,2018-12-16 13:25:07,TXN-000000000162,2018-12-16 11:45:07
PAY000000163,053c1d91-d083-498c-8bda-9994b9cd567a,CUS0001208,22.5,USD,BANK_TRANSFER,PAID,2018-11-30 09:56:02,TXN-000000000163,2018-11-30 08:35:02
PAY000000164,391cf969-4b6b-4f29-98bc-510d2e99fb33,CUS0006685,27.0,USD,CARD,PAID,2018-12-02 15:25:01,TXN-000000000164,2018-12-02 14:24:01
PAY000000165,db837d9d-673b-4fbe-bb31-4cbb53439730,CUS0005958,27.5,USD,CARD,PAID,2018-11-27 12:17:21,TXN-000000000165,2018-11-27 12:20:21
PAY000000166,5770c705-0482-42cd-8761-353a29c41ea9,CUS0002184,7.0,USD,CARD,PAID,2018-12-03 13:54:02,TXN-000000000166,2018-12-03 12:42:02
PAY000000167,4687a48c-fdf4-4198-9cf0-c7a16d569abb,CUS0000457,5.0,USD,CARD,PAID,2018-11-26 08:36:04,TXN-000000000167,2018-11-26 06:54:04
PAY000000168,180fd3a2-b189-402f-8b56-8c75ddf655be,CUS0002529,13.5,USD,CARD,PAID,2018-12-04 05:52:02,TXN-000000000168,2018-12-04 05:42:02
PAY000000169,083f7dd8-98d3-446a-9961-e2929c0878c3,CUS0001413,16.5,USD,WALLET,PAID,2018-12-03 23:17:56,TXN-000000000169,2018-12-03 22:51:56
PAY000000170,5cfeee7d-ef22-4be8-bfb4-877107051985,CUS0004100,9.0,USD,CARD,PAID,2018-12-10 03:26:36,TXN-000000000170,2018-12-10 02:32:36
PAY000000171,acd934f0-3219-4509-9aed-d7596e8e7a25,CUS0002285,13.5,USD,CASH,PAID,2018-12-02 10:33:03,TXN-000000000171,2018-12-02 09:16:03
PAY000000172,64ef81eb-a022-45cd-80ca-4df98f94bec6,CUS0008204,19.5,USD,CARD,PAID,2018-12-18 12:24:12,TXN-000000000172,2018-12-18 11:12:12
PAY000000173,4784556d-9a3b-48b9-8899-12cdd6740d93,CUS0008645,,USD,CARD,PENDING,,TXN-000000000173,2018-11-28 01:14:22
PAY000000174,ac97f9d0-8b10-468a-a6c4-d472d77ca721,CUS0005747,9.0,USD,CARD,PAID,2018-12-01 01:11:01,TXN-000000000174,2018-11-30 23:33:01
PAY000000175,788a7849-cdf7-44ac-808a-6d81e353c98f,CUS0000839,18.5,USD,CASH,PAID,2018-12-18 07:26:06,TXN-000000000175,2018-12-18 05:57:06
PAY000000176,f23fc2ce-6f30-4771-ac82-1a60461c220d,CUS0008443,0.0,USD,CARD,CANCELLED,,TXN-000000000176,2018-12-01 12:06:03
PAY000000177,aa3880ce-3a36-4221-982b-8b679734f85e,CUS0005142,0.0,USD,CASH,CANCELLED,,TXN-000000000177,2018-12-16 02:34:03
PAY000000178,5c97515d-16df-436f-9815-4906efe26c9d,CUS0000251,14.0,USD,CARD,PAID,2018-12-02 06:59:02,TXN-000000000178,2018-12-02 05:56:02
PAY000000179,030c9de0-cdd7-449b-9c0a-a4e2e4866fa7,CUS0001858,15.5,USD,CARD,PAID,2018-12-03 12:47:07,TXN-000000000179,2018-12-03 11:32:07
PAY000000180,71b72cca-853c-4afc-a7df-5ded0d1b0556,CUS0000212,0.0,USD,CARD,CANCELLED,,TXN-000000000180,2018-12-03 09:58:59
PAY000000181,a1a0418f-5053-492a-9b32-d726907488b9,CUS0006969,27.5,USD,CARD,PAID,2018-12-01 21:52:59,TXN-000000000181,2018-12-01 21:21:59
PAY000000182,aee592e5-8849-4a77-9a68-c5f1253efeb0,CUS0000356,11.0,USD,BANK_TRANSFER,PAID,2018-11-30 12:39:05,TXN-000000000182,2018-11-30 12:15:05
PAY000000183,59cb9753-38f7-4111-9a19-5b3e86511a00,CUS0002075,0.0,USD,CASH,CANCELLED,,TXN-000000000183,2018-11-28 13:36:07
PAY000000184,b57c8a7d-cc19-400e-821c-3b96b79b76d6,CUS0001539,,USD,WALLET,PENDING,,TXN-000000000184,2018-12-01 05:30:02
PAY000000185,3fbcfdec-660a-43e1-9aa4-7388b85e46c3,CUS0002831,0.0,USD,WALLET,CANCELLED,,TXN-000000000185,2018-12-18 00:59:10
PAY000000186,e49103d2-e069-4163-955b-0c21f14533d5,CUS0007702,24.0,USD,CARD,PAID,2018-12-18 17:06:12,TXN-000000000186,2018-12-18 16:01:12
PAY000000187,1a9ed4cb-e627-4492-9aa9-10773517a0bb,CUS0000802,7.0,USD,CARD,PAID,2018-12-17 10:47:12,TXN-000000000187,2018-12-17 09:04:12
PAY000000188,3240fe91-6a04-47f0-b213-98dd94c57389,CUS0000390,17.0,USD,CARD,PAID,2018-11-27 04:34:22,TXN-000000000188,2018-11-27 03:31:22
PAY000000189,de5a2313-d8b4-44d8-8a5e-c0e65beea80e,CUS0008810,28.5,USD,WALLET,PAID,2018-11-26 11:21:11,TXN-000000000189,2018-11-26 09:40:11
PAY000000190,ef7dff8c-f459-4cf3-9208-80f7d04f9634,CUS0008664,9.5,USD,CARD,PAID,2018-11-30 03:39:56,TXN-000000000190,2018-11-30 01:59:56
PAY000000191,1afe1995-f855-4bc3-9987-206353032cd4,CUS0005747,9.5,USD,BANK_TRANSFER,PAID,2018-11-29 02:01:09,TXN-000000000191,2018-11-29 00:24:09
PAY000000192,b54d1d5f-16fc-43dc-b977-a8a37591321c,CUS0008416,10.5,USD,CASH,PAID,2018-11-29 16:48:59,TXN-000000000192,2018-11-29 16:24:59
PAY000000193,b9f59120-550a-43ca-b056-c9283b764dd8,CUS0007020,27.5,USD,CARD,PAID,2018-12-16 06:31:11,TXN-000000000193,2018-12-16 05:23:11
PAY000000194,ac4c80bd-1b35-4aab-95e9-437fb1b6b529,CUS0008031,19.5,USD,CASH,PAID,2018-11-27 02:30:22,TXN-000000000194,2018-11-27 02:24:22
PAY000000195,cfb7b18e-453c-488f-b218-c54fcb6ffde9,CUS0003486,11.0,USD,CASH,PAID,2018-11-26 08:07:20,TXN-000000000195,2018-11-26 07:31:20
PAY000000196,0490ce1e-9510-4e36-8c79-2e5b15c18d24,CUS0007736,9.0,USD,WALLET,PAID,2018-11-26 21:37:10,TXN-000000000196,2018-11-26 20:28:10
PAY000000197,621dc97b-4768-4fbc-b88f-36f0c69bc5eb,CUS0006698,19.5,USD,CARD,PAID,2018-11-29 00:58:08,TXN-000000000197,2018-11-28 23:38:08
PAY000000198,1e2ef495-8b02-45d5-a292-2940c233bb5c,CUS0001899,6.5,USD,CARD,PAID,2018-12-18 07:44:04,TXN-000000000198,2018-12-18 07:07:04
PAY000000199,02f441d9-3e8c-48ec-80b5-b0831e508500,CUS0002436,35.0,USD,BANK_TRANSFER,PAID,2018-11-27 02:54:22,TXN-000000000199,2018-11-27 02:05:22
PAY000000200,85221149-18fc-4aae-84a2-cf2872dfa1c3,CUS0008916,29.5,USD,WALLET,PAID,2018-12-03 03:19:57,TXN-000000000200,2018-12-03 02:11:57
PAY000000201,4ed983cb-89db-49ad-9f3c-b7b43dbe0ce9,CUS0006982,24.0,USD,CARD,PAID,2018-12-01 08:40:02,TXN-000000000201,2018-12-01 08:36:02
PAY000000202,0cff3454-045a-4813-87a1-7932c4f9d963,CUS0003476,7.0,USD,CARD,PAID,2018-12-03 04:36:02,TXN-000000000202,2018-12-03 03:17:02
PAY000000203,45555b4c-b660-40a5-96d5-1c79a469822f,CUS0003826,7.5,USD,CARD,PAID,2018-12-02 10:43:01,TXN-000000000203,2018-12-02 10:44:01
PAY000000204,3499f88a-398c-4957-8b12-71b7d2e3abdf,CUS0005985,10.5,USD,CASH,PAID,2018-11-30 14:21:58,TXN-000000000204,2018-11-30 14:07:58
PAY000000205,3ce0f912-c241-42a0-94aa-4ac5cb80ab4d,CUS0006621,16.5,USD,CARD,PAID,2018-12-04 04:32:00,TXN-000000000205,2018-12-04 04:17:00
PAY000000206,d8c3a70c-0691-4aa4-89cc-d9fc464c6ebc,CUS0007184,7.5,USD,CARD,PAID,2018-11-30 02:17:02,TXN-000000000206,2018-11-30 01:21:02
PAY000000207,888e1495-979d-4c6f-8348-e22490431fc4,CUS0007628,,USD,CARD,PENDING,,TXN-000000000207,2018-12-03 11:35:56
PAY000000208,fcf31080-a296-4a5d-a1de-e3e8fef9a7f7,CUS0001984,9.0,USD,CARD,PAID,2018-12-03 05:04:03,TXN-000000000208,2018-12-03 03:56:03
PAY000000209,d2e16127-b333-4b92-8699-1aed77bcd055,CUS0000930,0.0,USD,CARD,CANCELLED,,TXN-000000000209,2018-12-15 17:59:08
PAY000000210,97df6fe4-5d44-4d64-8e81-3c113ab3b78c,CUS0001410,16.5,USD,CASH,PAID,2018-11-27 23:58:22,TXN-000000000210,2018-11-27 22:58:22
PAY000000211,711ecd11-48c2-4e28-a93b-6a6bd1ab3500,CUS0000010,12.5,USD,CARD,PAID,2018-12-02 13:12:57,TXN-000000000211,2018-12-02 13:16:57
PAY000000212,ac4bced0-f538-491f-adff-130fb4d19ef4,CUS0003064,,USD,WALLET,PENDING,,TXN-000000000212,2018-11-29 09:16:01
PAY000000213,cb481941-fd73-4d07-807a-80ebf47e1ceb,CUS0001536,,USD,WALLET,PENDING,,TXN-000000000213,2018-12-17 21:04:10
PAY000000214,4c6a1009-655d-4350-955a-16abc56cecc2,CUS0001282,,USD,CARD,PENDING,,TXN-000000000214,2018-12-03 13:01:58
PAY000000215,871dc743-e1f9-4fdb-a802-d58e02df432f,CUS0005860,38.5,USD,CARD,PAID,2018-12-15 18:11:13,TXN-000000000215,2018-12-15 17:10:13
PAY000000216,30153bd4-8c08-4d23-9a3e-ba027793e008,CUS0006003,14.0,USD,WALLET,PAID,2018-11-29 06:02:21,TXN-000000000216,2018-11-29 04:29:21
PAY000000217,f3afbe9c-1d56-4c1f-9eb7-524b9fd79baf,CUS0001199,7.0,USD,CARD,PAID,2018-12-01 01:02:00,TXN-000000000217,2018-12-01 00:06:00
PAY000000218,964d5415-9059-4c3a-a3de-0af786cc2d07,CUS0002331,,USD,WALLET,PENDING,,TXN-000000000218,2018-11-30 05:33:03
PAY000000219,7157699b-01e7-4b57-bb72-e70cca2603ed,CUS0001691,27.5,USD,CASH,PAID,2018-11-27 08:47:22,TXN-000000000219,2018-11-27 07:53:22
PAY000000220,4656fdfe-9d25-4c5f-ab96-f2ef7e1b437e,CUS0008187,11.0,USD,CARD,PAID,2018-12-16 14:50:14,TXN-000000000220,2018-12-16 13:28:14
PAY000000221,acf61145-2003-4858-97c5-dbfa5d72208f,CUS0008767,9.0,USD,CASH,PAID,2018-11-27 01:50:22,TXN-000000000221,2018-11-27 01:28:22
PAY000000222,63e7caca-0207-4d47-803c-3b62c4768ee7,CUS0003416,0.0,USD,CARD,CANCELLED,,TXN-000000000222,2018-11-27 04:53:23
PAY000000223,6d9b6837-ebcd-4be6-901b-152e92aade93,CUS0001922,8.0,USD,WALLET,PAID,2018-12-15 06:25:04,TXN-000000000223,2018-12-15 06:11:04
PAY000000224,656ccccd-8b46-47cc-9286-1b3f132eddd8,CUS0008973,0.0,USD,CARD,CANCELLED,,TXN-000000000224,2018-11-27 10:01:22
PAY000000225,93e6c107-ead1-45b5-80fe-875b5e877f57,CUS0000494,27.5,USD,CARD,PAID,2018-12-04 03:35:58,TXN-000000000225,2018-12-04 02:59:58
PAY000000226,3f576e47-cf32-4ff7-b5d2-e0bef9d3c217,CUS0002068,3.0,USD,CARD,PAID,2018-12-17 02:09:14,TXN-000000000226,2018-12-17 00:51:14
PAY000000227,98309c49-3a61-4434-954d-07f227477c44,CUS0000915,15.0,USD,CASH,PAID,2018-11-27 18:37:22,TXN-000000000227,2018-11-27 18:18:22
PAY000000228,c87bdd1f-8f77-4fd7-8536-e4e23878e162,CUS0001242,15.0,USD,CARD,PAID,2018-11-28 19:21:08,TXN-000000000228,2018-11-28 17:40:08
PAY000000229,3cc6b935-c055-40f9-a793-63910134d84b,CUS0005909,30.5,USD,CARD,PAID,2018-12-15 14:49:08,TXN-000000000229,2018-12-15 13:23:08
PAY000000230,a2bcdc55-7f7d-43bb-b6b5-71ef63ca8139,CUS0002084,10.5,USD,CARD,PAID,2018-12-13 18:24:10,TXN-000000000230,2018-12-13 17:32:10
PAY000000231,da386d98-f2fb-4d5b-a8c1-ba58980f0d6c,CUS0002089,16.5,USD,WALLET,PAID,2018-11-28 12:26:07,TXN-000000000231,2018-11-28 12:19:07
PAY000000232,c502a2ce-6f90-4eb2-8b4b-2344c65922df,CUS0004918,45.5,USD,CARD,PAID,2018-12-16 03:59:13,TXN-000000000232,2018-12-16 02:44:13
PAY000000233,47b5c244-0ed3-4462-8743-7ac4331c1064,CUS0007671,9.0,USD,CARD,PAID,2018-12-14 12:00:06,TXN-000000000233,2018-12-14 10:12:06
PAY000000234,8bf4f029-d97b-4545-ac8b-08d0daab8abf,CUS0000865,0.0,USD,CASH,CANCELLED,,TXN-000000000234,2018-12-15 11:35:09
PAY000000235,2af017ad-ad42-4c94-815e-997c1827e4bd,CUS0003268,9.0,USD,CARD,PAID,2018-12-13 14:48:09,TXN-000000000235,2018-12-13 13:40:09
PAY000000236,869ac086-9daf-42c2-b463-ad10f682a8c0,CUS0001197,7.0,USD,CARD,PAID,2018-12-02 15:16:03,TXN-000000000236,2018-12-02 14:08:03
PAY000000237,16b52201-29cf-42f8-afad-4bb73e4aacb2,CUS0007966,16.5,USD,CARD,PAID,2018-12-13 16:20:10,TXN-000000000237,2018-12-13 15:08:10
PAY000000238,87b16a71-5ac6-49c3-a51a-8a09ff9da912,CUS0002426,5.0,USD,CARD,PAID,2018-11-27 15:31:22,TXN-000000000238,2018-11-27 15:13:22
PAY000000239,4c86f343-bf9f-44ee-8ee6-4ec2ac0d4ec4,CUS0006887,27.5,USD,CARD,PAID,2018-12-04 01:16:56,TXN-000000000239,2018-12-04 00:29:56
PAY000000240,e2a25c4e-0d8d-4271-9fed-50a2b0b040e3,CUS0001243,8.5,USD,CARD,PAID,2018-12-03 15:43:56,TXN-000000000240,2018-12-03 14:42:56
PAY000000241,72395594-3a7b-4c0e-8d97-08e1a5975690,CUS0000296,11.0,USD,WALLET,PAID,2018-12-18 00:33:05,TXN-000000000241,2018-12-17 23:18:05
PAY000000242,27cb8788-5d06-4bc9-bd12-57bd6212057f,CUS0003971,16.5,USD,CARD,PAID,2018-12-03 14:44:05,TXN-000000000242,2018-12-03 14:03:05
PAY000000243,0288008e-b369-4e7e-9ddf-ceaf023188e5,CUS0006465,16.5,USD,WALLET,PAID,2018-11-30 10:18:59,TXN-000000000243,2018-11-30 09:52:59
PAY000000244,11c23061-e767-4955-98f3-9c0fb89226c4,CUS0001159,23.0,USD,CASH,PAID,2018-11-29 02:57:07,TXN-000000000244,2018-11-29 02:16:07
PAY000000245,23487a57-ebb0-4c7d-8f12-bc51f8da6498,CUS0002054,0.0,USD,CASH,CANCELLED,,TXN-000000000245,2018-11-27 05:52:23
PAY000000246,9d3caca3-a118-44b2-bc7d-bee9b7027dcd,CUS0005093,16.5,USD,CARD,PAID,2018-11-30 00:06:00,TXN-000000000246,2018-11-29 22:57:00
PAY000000247,ab267f36-f7dd-4e7f-b87f-bde5fb0729cb,CUS0006632,27.5,USD,CARD,PAID,2018-12-01 23:43:59,TXN-000000000247,2018-12-01 23:16:59
PAY000000248,69771426-9887-45ad-942a-3d90e9a1ec45,CUS0003328,,USD,CARD,PENDING,,TXN-000000000248,2018-11-27 10:55:22
PAY000000249,e3ce3f3c-d6f2-4ead-b85c-fd82f8a81c93,CUS0002671,26.0,USD,WALLET,PAID,2018-12-16 15:45:09,TXN-000000000249,2018-12-16 14:20:09
PAY000000250,afbb621b-c7aa-4b91-b58d-addeab977616,CUS0006709,,USD,CARD,PENDING,,TXN-000000000250,2018-12-18 05:26:08
PAY000000251,b62c0920-e44a-4101-bcb8-8931ba7022ba,CUS0004767,,USD,CASH,PENDING,,TXN-000000000251,2018-12-18 09:20:03
PAY000000252,98be8dc9-913d-4566-bc31-1446c26e1c36,CUS0003051,26.0,USD,CARD,PAID,2018-12-02 00:18:03,TXN-000000000252,2018-12-01 23:22:03
PAY000000253,490d3cf0-2ec1-4278-b8c9-20e86e828c5a,CUS0007197,35.0,USD,WALLET,PAID,2018-12-17 10:07:10,TXN-000000000253,2018-12-17 09:23:10
PAY000000254,69dbf9c5-8808-41b0-9fff-23a8a364e164,CUS0005647,3.0,USD,CASH,PAID,2018-11-27 18:26:22,TXN-000000000254,2018-11-27 17:40:22
PAY000000255,239a698c-2905-4217-a337-dae2fdf76bab,CUS0008408,10.5,USD,CARD,PAID,2018-11-29 11:30:55,TXN-000000000255,2018-11-29 10:20:55
PAY000000256,c222b18c-beb1-4fc0-bf39-3033568f6390,CUS0001376,38.0,USD,WALLET,PAID,2018-11-28 21:06:07,TXN-000000000256,2018-11-28 19:51:07
PAY000000257,49d2a25e-6407-49c9-b359-bd441c0d061f,CUS0002577,16.5,USD,CARD,PAID,2018-12-02 23:58:00,TXN-000000000257,2018-12-02 23:46:00
PAY000000258,b3c9f829-09dc-4061-a9af-05e270ee1952,CUS0005232,6.5,USD,WALLET,PAID,2018-11-28 10:17:35,TXN-000000000258,2018-11-28 09:41:35
PAY000000259,43a0857e-60d8-46f0-85fd-3a7dc139c956,CUS0007684,8.0,USD,CARD,PAID,2018-12-14 06:56:10,TXN-000000000259,2018-12-14 06:50:10
PAY000000260,ddbda7f7-a704-4007-9b22-a7bd83415893,CUS0008709,0.0,USD,CARD,CANCELLED,,TXN-000000000260,2018-12-14 23:31:15
PAY000000261,f9b8b9e3-0846-4ce8-9859-28fbb8e22836,CUS0000107,14.5,USD,CARD,PAID,2018-12-16 18:22:10,TXN-000000000261,2018-12-16 17:00:10
PAY000000262,9c2fae3a-ede6-4e2c-a0a8-8cfff60f13e3,CUS0002598,22.5,USD,CASH,PAID,2018-11-29 03:38:08,TXN-000000000262,2018-11-29 01:51:08
PAY000000263,17d15904-3ee1-40f6-9b51-e3f8087c8cb5,CUS0001044,17.0,USD,WALLET,PAID,2018-11-28 11:39:08,TXN-000000000263,2018-11-28 11:09:08
PAY000000264,90c74dda-8ada-4e96-9500-8c82f1ed6e51,CUS0006701,11.5,USD,CARD,PAID,2018-11-27 02:43:22,TXN-000000000264,2018-11-27 01:38:22
PAY000000265,7c560465-0c1c-4863-a279-0fb7b0f8e2d5,CUS0001926,0.0,USD,WALLET,CANCELLED,,TXN-000000000265,2018-12-14 18:52:14
PAY000000266,3a39163f-8922-439b-87fa-6aaf5aae7b0e,CUS0000380,27.5,USD,CASH,PAID,2018-12-13 13:45:13,TXN-000000000266,2018-12-13 12:12:13
PAY000000267,9f4316d9-26e5-4679-822c-55b2c4d85dd0,CUS0005425,,USD,CARD,PENDING,,TXN-000000000267,2018-12-15 23:12:05
PAY000000268,3e9bf629-41d2-4c17-93b4-892b8d406639,CUS0006459,15.0,USD,WALLET,PAID,2018-12-17 17:05:10,TXN-000000000268,2018-12-17 15:41:10
PAY000000269,26161549-0c57-499b-a8b8-259f6de6a6d8,CUS0005485,7.0,USD,CARD,PAID,2018-12-13 04:56:13,TXN-000000000269,2018-12-13 04:56:13
PAY000000270,f6d21848-dbf8-4090-9379-f7b565dede14,CUS0004361,26.5,USD,CARD,PAID,2018-12-02 18:11:58,TXN-000000000270,2018-12-02 16:56:58
PAY000000271,404de5b9-ca2b-47be-9544-a39a7569027b,CUS0005504,3.5,USD,CARD,PAID,2018-12-04 06:19:00,TXN-000000000271,2018-12-04 05:36:00
PAY000000272,4c7515e1-538e-4778-9706-ec9ef8f6932c,CUS0001680,16.5,USD,CARD,PAID,2018-12-14 04:31:08,TXN-000000000272,2018-12-14 02:43:08
PAY000000273,94a15e67-041c-494f-8946-8d429568b22a,CUS0008978,16.5,USD,CARD,PAID,2018-11-29 03:51:39,TXN-000000000273,2018-11-29 01:57:39
PAY000000274,1eede5b8-8536-49c9-8c6f-474a72bd5479,CUS0007699,11.0,USD,CASH,PAID,2018-12-18 16:07:12,TXN-000000000274,2018-12-18 15:22:12
PAY000000275,cbb7fc59-ccbd-4eda-a072-136ef40bf711,CUS0000023,,USD,BANK_TRANSFER,PENDING,,TXN-000000000275,2018-12-02 07:44:01
PAY000000276,f349c05e-b1ba-4526-922f-8cdfd8a1b01f,CUS0005736,8.5,USD,CARD,PAID,2018-12-01 09:18:56,TXN-000000000276,2018-12-01 09:25:56
PAY000000277,3f311af7-be35-4048-a2c8-75105ad6f135,CUS0004289,3.0,USD,CARD,PAID,2018-11-29 00:55:07,TXN-000000000277,2018-11-29 00:56:07
PAY000000278,69bb133e-954b-4d4f-bcc5-493ed2979c71,CUS0008624,5.0,USD,CARD,PAID,2018-11-28 20:38:08,TXN-000000000278,2018-11-28 20:16:08
PAY000000279,a42d3112-e16c-44b6-8b3c-cdf49f925640,CUS0002552,19.5,USD,WALLET,PAID,2018-12-03 00:57:00,TXN-000000000279,2018-12-03 00:11:00
PAY000000280,bbdca054-2a27-4132-b767-1fa4ed6c62d4,CUS0003118,,USD,CARD,PENDING,,TXN-000000000280,2018-12-03 01:10:00
PAY000000281,52ef4cb1-c513-4510-8403-24662d7d12e7,CUS0007887,7.0,USD,CARD,PAID,2018-12-01 08:56:58,TXN-000000000281,2018-12-01 08:03:58
PAY000000282,63df1d0d-b1e2-460e-839f-0b7e0a2dd1d0,CUS0003146,27.5,USD,CASH,PAID,2018-11-29 00:45:07,TXN-000000000282,2018-11-28 23:49:07
PAY000000283,acf6386f-302e-4f37-8cc5-7c8a8481950b,CUS0008892,32.5,USD,CARD,PAID,2018-12-02 10:04:56,TXN-000000000283,2018-12-02 09:58:56
PAY000000284,94b381b0-b3e3-4802-b1d5-a9cb3959cfa7,CUS0000756,10.5,USD,WALLET,PAID,2018-12-01 09:08:04,TXN-000000000284,2018-12-01 08:04:04
PAY000000285,b337c6fd-ed97-4555-b7ab-6ede608c4a6a,CUS0000977,0.0,USD,CASH,CANCELLED,,TXN-000000000285,2018-11-30 10:06:58
PAY000000286,2e94538d-cad6-4215-b2f5-2fcd19aeb4c1,CUS0006609,0.0,USD,CARD,CANCELLED,,TXN-000000000286,2018-12-03 22:29:01
PAY000000287,aa1d48d7-331b-41fc-add7-577d1ec4785e,CUS0007838,34.0,USD,CARD,PAID,2018-12-15 12:20:07,TXN-000000000287,2018-12-15 11:09:07
PAY000000288,75821525-c937-4d93-bf68-0e8bb4181bd6,CUS0008757,8.0,USD,CASH,PAID,2018-12-01 12:13:01,TXN-000000000288,2018-12-01 12:00:01
PAY000000289,7e02a6ae-36c1-4639-86ee-1ff911605c6f,CUS0003163,,USD,CARD,PENDING,,TXN-000000000289,2018-11-28 10:46:08
PAY000000290,6f6b0f67-580e-4bb0-b1a5-69a4e06d4f5e,CUS0002169,3.0,USD,CARD,PAID,2018-11-29 02:13:47,TXN-000000000290,2018-11-29 02:19:47
PAY000000291,e3b2dd1b-3386-4ab0-aa94-cfdde6119cd6,CUS0000595,0.0,USD,CARD,CANCELLED,,TXN-000000000291,2018-12-18 19:12:08
PAY000000292,6729fdc9-ca5c-4569-8feb-5848cc097c80,CUS0007546,26.0,USD,CARD,PAID,2018-12-15 08:07:11,TXN-000000000292,2018-12-15 07:12:11
PAY000000293,dfb807fa-403d-4163-8dee-6c025316774c,CUS0002104,34.0,USD,CARD,PAID,2018-11-28 11:50:07,TXN-000000000293,2018-11-28 10:02:07
PAY000000294,52bd9851-0634-4f8d-9d6e-d5179be8f38e,CUS0005598,15.0,USD,CARD,PAID,2018-11-30 14:25:55,TXN-000000000294,2018-11-30 13:37:55
PAY000000295,b9402972-5c01-4ffc-8c70-729e7bfcf018,CUS0003853,27.5,USD,CARD,PAID,2018-12-01 22:00:58,TXN-000000000295,2018-12-01 20:51:58
PAY000000296,ad72b83a-f616-4f6d-9fa8-67c98ba6a0f5,CUS0003151,,USD,CARD,PENDING,,TXN-000000000296,2018-12-15 18:31:07
PAY000000297,5eda5657-c780-4152-9176-edd565b49f0c,CUS0004945,22.5,USD,CARD,PAID,2018-12-16 21:28:03,TXN-000000000297,2018-12-16 21:12:03
PAY000000298,1de95323-9f7c-491c-b707-4b77948cc303,CUS0008055,16.5,USD,CASH,PAID,2018-12-14 19:25:14,TXN-000000000298,2018-12-14 18:19:14
PAY000000299,3fa98dcf-66ff-4ed0-9d4a-ea4db673f7b5,CUS0005709,,USD,WALLET,PENDING,,TXN-000000000299,2018-12-18 14:25:04
PAY000000300,a35fc0de-0fb1-4517-a817-daeb4f603ce6,CUS0004502,23.0,USD,CARD,PAID,2018-12-15 04:46:11,TXN-000000000300,2018-12-15 04:38:11
PAY000000301,6d246c38-4ae0-4a6a-8019-fdfddaef9292,CUS0007842,,USD,CARD,PENDING,,TXN-000000000301,2018-11-30 22:24:01
PAY000000302,b2826742-453d-462a-8446-9371c7ea2cda,CUS0006963,17.5,USD,CARD,PAID,2018-12-16 01:51:11,TXN-000000000302,2018-12-16 00:40:11
PAY000000303,5e8b43b4-5f79-4ed4-aa0d-05f5fc82ba08,CUS0003983,23.0,USD,CARD,PAID,2018-11-30 20:24:05,TXN-000000000303,2018-11-30 20:23:05
PAY000000304,7970e3f6-4ea3-4dc6-8651-1e245bb114b3,CUS0002525,7.5,USD,CASH,PAID,2018-12-02 18:25:57,TXN-000000000304,2018-12-02 17:26:57
PAY000000305,ac566a75-4bf6-4405-92e7-8d6bf13b1293,CUS0004947,38.5,USD,WALLET,PAID,2018-12-15 01:35:11,TXN-000000000305,2018-12-15 01:24:11
PAY000000306,c421b611-3f33-46a7-bb45-238c3fe9f1bd,CUS0007781,9.0,USD,CARD,PAID,2018-12-01 15:30:59,TXN-000000000306,2018-12-01 14:18:59
PAY000000307,71de9c01-6e3d-40ba-a95f-88432c18204a,CUS0003244,9.5,USD,CARD,PAID,2018-12-18 17:05:12,TXN?123,2018-12-18 16:21:12
PAY000000308,33f5f211-974c-4b72-bc80-8951f8656cbc,CUS0005328,7.0,USD,WALLET,PAID,2018-12-04 06:49:57,TXN-000000000308,2018-12-04 05:07:57
PAY000000309,37aca0c3-5796-4146-b7aa-16d2438673ea,CUS0004219,,USD,CARD,PENDING,,TXN-000000000309,2018-11-26 13:52:10
PAY000000310,48564d05-a0fe-4ced-adf3-53c9e35c5996,CUS0007414,8.5,USD,CARD,PAID,2018-12-01 11:05:00,TXN-000000000310,2018-12-01 10:39:00
PAY000000311,ddd1711a-5e3e-4a4c-9e2c-9cdc5ca22f23,CUS0000253,,USD,CASH,PENDING,,TXN-000000000311,2018-11-27 01:48:22
PAY000000312,32da3b88-6293-4901-bc33-0e7890d0b2c1,CUS0006453,10.0,USD,WALLET,PAID,2018-11-29 09:11:02,TXN-000000000312,2018-11-29 08:02:02
